"0509","2014","in","7317"
"0509","2014","out","7047"
"0509","2014","sat_in","6126"
"0509","2014","sat_out","5481"
"0509","2014","sun_in","4107"
"0509","2014","sun_out","3965"
"0509","2014","tot_yr","4710000"
"0509","2014","late_in","528"
"0509","2014","pm_in","1260"
"0509","2014","mid_in","1953"
"0509","2014","early_in","622"
"0509","2014","am_in","2950"
"0509","2015","in","7217"
"0509","2015","sat_in","5852"
"0509","2015","sun_in","4046"
"0509","2015","out","6674"
"0509","2015","sat_out","5197"
"0509","2015","sun_out","3778"
"0509","2015","tot_yr","4550587"
"0509","2016","in","7274"
"0509","2016","sat_in","6110"
"0509","2016","sun_in","4274"
"0509","2016","out","6773"
"0509","2016","sat_out","5470"
"0509","2016","sun_out","4028"
"0509","2016","tot_yr","4645869"
"0509","2016","early_in","656"
"0509","2016","am_in","3019"
"0509","2016","mid_in","1848"
"0509","2016","pm_in","1234"
"0509","2016","late_in","514"
"0509","2016","early_out","92"
"0509","2016","am_out","844"
"0509","2016","mid_out","1372"
"0509","2016","pm_out","2285"
"0509","2016","late_out","2234"
"0509","2015","early_in","650"
"0509","2015","am_in","2995"
"0509","2015","mid_in","1834"
"0509","2015","pm_in","1224"
"0509","2015","late_in","511"
"0509","2015","early_out","90"
"0509","2015","am_out","833"
"0509","2015","mid_out","1336"
"0509","2015","pm_out","2247"
"0509","2015","late_out","2195"
"0509","2014","early_out","110"
"0509","2014","am_out","1038"
"0509","2014","mid_out","1370"
"0509","2014","pm_out","2260"
"0509","2014","late_out","2286"
"0510","2014","in","4592"
"0510","2014","out","4048"
"0510","2014","sat_in","4071"
"0510","2014","sat_out","3376"
"0510","2014","sun_in","2795"
"0510","2014","sun_out","2755"
"0510","2014","tot_yr","2900000"
"0510","2014","late_in","370"
"0510","2014","pm_in","658"
"0510","2014","mid_in","1195"
"0510","2014","early_in","167"
"0510","2014","am_in","2201"
"0510","2015","in","4377"
"0510","2015","sat_in","4682"
"0510","2015","sun_in","2710"
"0510","2015","out","3724"
"0510","2015","sat_out","3948"
"0510","2015","sun_out","2448"
"0510","2015","tot_yr","2802635"
"0510","2016","in","4789"
"0510","2016","sat_in","4116"
